"","BGN_DATE","STATE","EVTYPE","END_DATE","FATALITIES","INJURIES"
"789922","12/2/2009 0:00:00","GA","TORNADO","12/2/2009 0:00:00",0,2
"789941","12/28/2009 0:00:00","IL","COLD/WIND CHILL","12/28/2009 0:00:00",1,0
"790028","12/23/2009 0:00:00","TX","TORNADO","12/23/2009 0:00:00",0,2
"790057","12/9/2009 0:00:00","GA","TORNADO","12/9/2009 0:00:00",0,1
"790065","12/24/2009 0:00:00","LA","THUNDERSTORM WIND","12/24/2009 0:00:00",1,0
"790203","12/24/2009 0:00:00","LA","TORNADO","12/24/2009 0:00:00",0,4
"790208","12/9/2009 0:00:00","DE","FLOOD","12/9/2009 0:00:00",0,1
"790253","12/24/2009 0:00:00","AR","FLOOD","12/29/2009 0:00:00",0,1
"790499","12/8/2009 0:00:00","KY","FLOOD","12/9/2009 0:00:00",1,0
"790550","12/13/2009 0:00:00","FL","RIP CURRENT","12/13/2009 0:00:00",1,0
"790596","12/8/2009 0:00:00","TX","WINTER WEATHER","12/8/2009 0:00:00",1,0
"790673","12/22/2009 0:00:00","KS","WINTER WEATHER","12/23/2009 0:00:00",1,0
"790718","12/24/2009 0:00:00","MT","EXTREME COLD/WIND CHILL","12/24/2009 0:00:00",1,0
"790732","12/8/2009 0:00:00","CA","HIGH SURF","12/9/2009 0:00:00",1,0
"790747","12/13/2009 0:00:00","CT","WINTER WEATHER","12/13/2009 0:00:00",0,46
"790831","12/9/2009 0:00:00","WV","STRONG WIND","12/9/2009 0:00:00",0,1
"790858","12/9/2009 0:00:00","CT","STRONG WIND","12/9/2009 0:00:00",0,1
"790915","12/8/2009 0:00:00","TX","HIGH WIND","12/8/2009 0:00:00",0,2
"790924","12/3/2009 0:00:00","IL","COLD/WIND CHILL","12/4/2009 0:00:00",1,0
"790969","12/7/2009 0:00:00","NY","WINTER WEATHER","12/7/2009 0:00:00",1,0
"791014","12/9/2009 0:00:00","KY","HIGH WIND","12/9/2009 0:00:00",1,2
"791060","12/7/2009 0:00:00","TX","WINTER WEATHER","12/7/2009 0:00:00",1,0
"791067","12/29/2009 0:00:00","CT","HIGH WIND","12/29/2009 0:00:00",1,0
"791071","12/8/2009 0:00:00","IL","COLD/WIND CHILL","12/9/2009 0:00:00",2,0
"791072","12/29/2009 0:00:00","IL","COLD/WIND CHILL","12/31/2009 0:00:00",2,0
"791074","12/30/2009 0:00:00","IL","COLD/WIND CHILL","12/31/2009 0:00:00",1,0
"791184","12/8/2009 0:00:00","NM","HIGH WIND","12/8/2009 0:00:00",0,2
"791253","12/7/2009 0:00:00","AZ","HEAVY SNOW","12/8/2009 0:00:00",1,0
"791258","12/27/2009 0:00:00","PR","HIGH SURF","12/27/2009 0:00:00",0,5
"791335","12/27/2009 0:00:00","PR","HIGH SURF","12/27/2009 0:00:00",1,1
"791336","12/27/2009 0:00:00","PR","HIGH SURF","12/27/2009 0:00:00",1,0
"791370","12/17/2009 0:00:00","ID","AVALANCHE","12/17/2009 0:00:00",1,0
"791465","12/31/2009 0:00:00","PA","WINTER WEATHER","12/31/2009 0:00:00",0,5
"791508","12/8/2009 0:00:00","IA","BLIZZARD","12/9/2009 0:00:00",0,1
"791766","12/8/2009 0:00:00","WI","WINTER STORM","12/9/2009 0:00:00",0,1
"791987","1/20/2010 0:00:00","CA","FLASH FLOOD","1/20/2010 0:00:00",1,0
"792055","1/21/2010 0:00:00","FL","THUNDERSTORM WIND","1/21/2010 0:00:00",0,2
"792246","1/21/2010 0:00:00","FL","THUNDERSTORM WIND","1/21/2010 0:00:00",0,1
"792388","1/22/2010 0:00:00","FL","TORNADO","1/22/2010 0:00:00",0,1
"792484","1/19/2010 0:00:00","CA","THUNDERSTORM WIND","1/19/2010 0:00:00",1,0
"792577","1/25/2010 0:00:00","NC","STRONG WIND","1/25/2010 0:00:00",1,0
"792588","1/11/2010 0:00:00","IL","COLD/WIND CHILL","1/12/2010 0:00:00",1,0
"792712","1/20/2010 0:00:00","CA","FLOOD","1/20/2010 0:00:00",1,0
"792736","1/22/2010 0:00:00","ID","AVALANCHE","1/22/2010 0:00:00",1,0
"792773","1/24/2010 0:00:00","FL","HIGH SURF","1/25/2010 0:00:00",1,1
"792804","1/22/2010 0:00:00","FL","TORNADO","1/22/2010 0:00:00",0,1
"792814","1/18/2010 0:00:00","CA","HIGH WIND","1/18/2010 0:00:00",1,0
"792914","1/21/2010 0:00:00","CA","HEAVY RAIN","1/21/2010 0:00:00",0,1
"792937","1/21/2010 0:00:00","AL","TORNADO","1/21/2010 0:00:00",0,1
"792997","1/6/2010 0:00:00","WY","AVALANCHE","1/6/2010 0:00:00",1,0
"793010","1/2/2010 0:00:00","OR","AVALANCHE","1/2/2010 0:00:00",1,0
"793226","1/26/2010 0:00:00","IL","COLD/WIND CHILL","1/28/2010 0:00:00",2,0
"793231","1/22/2010 0:00:00","CA","STRONG WIND","1/22/2010 0:00:00",1,0
"793446","1/29/2010 0:00:00","AL","WINTER STORM","1/29/2010 0:00:00",2,2
"793490","1/1/2010 0:00:00","IL","COLD/WIND CHILL","1/5/2010 0:00:00",3,0
"793498","1/9/2010 0:00:00","FL","COLD/WIND CHILL","1/10/2010 0:00:00",1,1
"793565","1/20/2010 0:00:00","CA","HIGH WIND","1/20/2010 0:00:00",0,1
"793803","1/27/2010 0:00:00","CO","AVALANCHE","1/27/2010 0:00:00",0,1
"793843","1/27/2010 0:00:00","UT","AVALANCHE","1/27/2010 0:00:00",1,0
"793844","1/29/2010 0:00:00","UT","AVALANCHE","1/29/2010 0:00:00",1,0
"793846","1/24/2010 0:00:00","UT","AVALANCHE","1/24/2010 0:00:00",1,0
"793848","1/7/2010 0:00:00","CO","AVALANCHE","1/7/2010 0:00:00",0,1
"793872","1/25/2010 0:00:00","NY","STRONG WIND","1/25/2010 0:00:00",0,1
"793874","1/28/2010 0:00:00","CA","STRONG WIND","1/28/2010 0:00:00",0,3
"793912","1/6/2010 0:00:00","CO","AVALANCHE","1/6/2010 0:00:00",1,0
"793943","1/20/2010 0:00:00","IL","COLD/WIND CHILL","1/21/2010 0:00:00",1,0
"793948","1/4/2010 0:00:00","FL","COLD/WIND CHILL","1/4/2010 0:00:00",1,0
"794278","1/20/2010 0:00:00","IA","ICE STORM","1/20/2010 0:00:00",0,1
"794300","1/2/2010 0:00:00","TN","COLD/WIND CHILL","1/15/2010 0:00:00",3,0
"794421","1/29/2010 0:00:00","TN","WINTER STORM","1/29/2010 0:00:00",1,0
"794497","2/24/2010 0:00:00","FL","HAIL","2/24/2010 0:00:00",0,2
"794503","2/11/2010 0:00:00","KY","COLD/WIND CHILL","2/11/2010 0:00:00",1,0
"794552","2/14/2010 0:00:00","IL","COLD/WIND CHILL","2/14/2010 0:00:00",1,0
"794634","2/13/2010 0:00:00","CA","RIP CURRENT","2/13/2010 0:00:00",1,0
"794635","2/21/2010 0:00:00","WY","AVALANCHE","2/21/2010 0:00:00",1,0
"794662","2/13/2010 0:00:00","CA","HIGH SURF","2/13/2010 0:00:00",0,13
"794709","2/10/2010 0:00:00","IN","COLD/WIND CHILL","2/10/2010 0:00:00",1,0
"794720","2/28/2010 0:00:00","WA","AVALANCHE","2/28/2010 0:00:00",0,1
"794743","2/22/2010 0:00:00","FL","LIGHTNING","2/22/2010 0:00:00",0,4
"794830","2/4/2010 0:00:00","TX","FLASH FLOOD","2/4/2010 0:00:00",1,0
"794844","2/6/2010 0:00:00","WY","AVALANCHE","2/6/2010 0:00:00",1,0
"794845","2/6/2010 0:00:00","WY","AVALANCHE","2/6/2010 0:00:00",0,1
"794863","2/17/2010 0:00:00","PH","MARINE STRONG WIND","2/17/2010 0:00:00",1,0
"794961","2/5/2010 0:00:00","FL","THUNDERSTORM WIND","2/5/2010 0:00:00",0,13
"795016","2/11/2010 0:00:00","OR","HIGH WIND","2/11/2010 0:00:00",1,0
"795017","2/13/2010 0:00:00","WY","AVALANCHE","2/13/2010 0:00:00",0,1
"795047","2/9/2010 0:00:00","DE","WINTER STORM","2/11/2010 0:00:00",1,0
"795080","2/9/2010 0:00:00","DE","WINTER STORM","2/10/2010 0:00:00",1,0
"795167","2/12/2010 0:00:00","PR","HIGH SURF","2/12/2010 0:00:00",1,0
"795524","2/25/2010 0:00:00","NY","HEAVY SNOW","2/26/2010 0:00:00",1,0
"795606","2/11/2010 0:00:00","CO","AVALANCHE","2/11/2010 0:00:00",1,1
"795607","2/14/2010 0:00:00","CO","AVALANCHE","2/14/2010 0:00:00",0,1
"795608","2/23/2010 0:00:00","CO","AVALANCHE","2/23/2010 0:00:00",1,0
"795691","2/26/2010 0:00:00","CO","AVALANCHE","2/26/2010 0:00:00",0,1
"795800","2/9/2010 0:00:00","NJ","WINTER STORM","2/10/2010 0:00:00",1,0
"796138","2/10/2010 0:00:00","VA","HIGH WIND","2/10/2010 0:00:00",0,1
"796197","3/28/2010 0:00:00","SC","LIGHTNING","3/28/2010 0:00:00",0,2
"796240","3/30/2010 0:00:00","MA","FLOOD","3/31/2010 0:00:00",0,2
"796305","3/10/2010 0:00:00","AR","TORNADO","3/10/2010 0:00:00",1,3
"796338","3/10/2010 0:00:00","MO","TORNADO","3/10/2010 0:00:00",0,1
"796341","3/28/2010 0:00:00","SC","TORNADO","3/28/2010 0:00:00",0,1
"796502","3/10/2010 0:00:00","IA","FLOOD","3/13/2010 0:00:00",0,1
"796570","3/28/2010 0:00:00","NC","TORNADO","3/28/2010 0:00:00",0,5
"796573","3/29/2010 0:00:00","MA","FLOOD","3/31/2010 0:00:00",0,2
"796665","3/14/2010 0:00:00","MA","FLOOD","3/21/2010 0:00:00",0,1
"796785","3/10/2010 0:00:00","AR","TORNADO","3/10/2010 0:00:00",0,2
"796798","3/13/2010 0:00:00","WV","FLOOD","3/13/2010 0:00:00",2,0
"796932","4/16/2010 0:00:00","PA","THUNDERSTORM WIND","4/16/2010 0:00:00",0,1
"797297","3/3/2010 0:00:00","WI","COLD/WIND CHILL","3/3/2010 0:00:00",1,0
"797325","3/29/2010 0:00:00","AM","MARINE THUNDERSTORM WIND","3/29/2010 0:00:00",0,2
"797361","3/30/2010 0:00:00","ID","AVALANCHE","3/30/2010 0:00:00",2,0
"797373","3/13/2010 0:00:00","NJ","HIGH WIND","3/13/2010 0:00:00",0,1
"797411","3/30/2010 0:00:00","WY","AVALANCHE","3/30/2010 0:00:00",0,1
"797493","3/13/2010 0:00:00","NJ","HIGH WIND","3/13/2010 0:00:00",0,2
"797586","3/12/2010 0:00:00","FL","RIP CURRENT","3/12/2010 0:00:00",1,1
"797674","3/14/2010 0:00:00","NH","STRONG WIND","3/14/2010 0:00:00",1,2
"797728","3/13/2010 0:00:00","NY","HIGH WIND","3/13/2010 0:00:00",1,0
"797819","3/8/2010 0:00:00","VI","HIGH SURF","3/8/2010 0:00:00",2,0
"797884","3/13/2010 0:00:00","NY","HIGH WIND","3/13/2010 0:00:00",1,0
"797913","3/19/2010 0:00:00","CO","AVALANCHE","3/19/2010 0:00:00",2,0
"797989","3/30/2010 0:00:00","CO","AVALANCHE","3/30/2010 0:00:00",1,0
"797995","3/13/2010 0:00:00","CT","HIGH WIND","3/13/2010 0:00:00",2,0
"798008","3/17/2010 0:00:00","CO","AVALANCHE","3/17/2010 0:00:00",0,1
"798095","3/30/2010 0:00:00","FL","RIP CURRENT","3/30/2010 0:00:00",0,1
"798197","3/25/2010 0:00:00","AR","STRONG WIND","3/25/2010 0:00:00",1,0
"798275","3/8/2010 0:00:00","TX","HIGH WIND","3/8/2010 0:00:00",0,1
"798320","3/12/2010 0:00:00","CO","AVALANCHE","3/12/2010 0:00:00",1,0
"798354","3/13/2010 0:00:00","NY","HEAVY SNOW","3/14/2010 0:00:00",1,1
"798554","4/16/2010 0:00:00","PA","THUNDERSTORM WIND","4/16/2010 0:00:00",0,1
"798610","4/15/2010 0:00:00","TX","FLASH FLOOD","4/15/2010 0:00:00",1,0
"798721","4/30/2010 0:00:00","AR","FLASH FLOOD","4/30/2010 0:00:00",1,0
"798785","4/16/2010 0:00:00","PA","THUNDERSTORM WIND","4/16/2010 0:00:00",0,1
"798801","4/24/2010 0:00:00","MO","THUNDERSTORM WIND","4/24/2010 0:00:00",0,1
"798984","4/24/2010 0:00:00","TX","TORNADO","4/24/2010 0:00:00",0,3
"798994","4/5/2010 0:00:00","WV","LIGHTNING","4/5/2010 0:00:00",0,1
"799122","4/30/2010 0:00:00","AR","LIGHTNING","4/30/2010 0:00:00",0,2
"799194","4/5/2010 0:00:00","IA","THUNDERSTORM WIND","4/5/2010 0:00:00",0,1
"799608","4/5/2010 0:00:00","IL","THUNDERSTORM WIND","4/5/2010 0:00:00",0,1
"799672","4/30/2010 0:00:00","AR","TORNADO","4/30/2010 0:00:00",0,8
"800301","4/24/2010 0:00:00","MS","TORNADO","4/24/2010 0:00:00",0,2
"800538","4/6/2010 0:00:00","IA","HAIL","4/6/2010 0:00:00",0,6
"800611","4/24/2010 0:00:00","TN","THUNDERSTORM WIND","4/24/2010 0:00:00",0,2
"800634","4/26/2010 0:00:00","FL","LIGHTNING","4/26/2010 0:00:00",0,1
"800635","4/24/2010 0:00:00","MS","TORNADO","4/24/2010 0:00:00",5,35
"800688","4/24/2010 0:00:00","AL","TORNADO","4/24/2010 0:00:00",0,35
"800792","4/24/2010 0:00:00","MS","TORNADO","4/24/2010 0:00:00",4,53
"800793","4/24/2010 0:00:00","MS","TORNADO","4/24/2010 0:00:00",1,40
"800884","4/24/2010 0:00:00","MS","TORNADO","4/24/2010 0:00:00",0,1
"800901","4/23/2010 0:00:00","PR","FLASH FLOOD","4/23/2010 0:00:00",1,0
"800935","4/24/2010 0:00:00","AL","TORNADO","4/24/2010 0:00:00",0,5
"800983","4/24/2010 0:00:00","LA","TORNADO","4/24/2010 0:00:00",0,16
"801023","4/24/2010 0:00:00","AL","TORNADO","4/24/2010 0:00:00",0,2
"801063","4/24/2010 0:00:00","AL","TORNADO","4/24/2010 0:00:00",0,10
"801076","4/13/2010 0:00:00","ND","THUNDERSTORM WIND","4/13/2010 0:00:00",0,1
"801147","4/30/2010 0:00:00","AR","TORNADO","4/30/2010 0:00:00",1,15
"801384","4/25/2010 0:00:00","SC","TORNADO","4/25/2010 0:00:00",0,3
"801517","4/27/2010 0:00:00","SC","THUNDERSTORM WIND","4/27/2010 0:00:00",0,1
"801577","4/29/2010 0:00:00","MA","STRONG WIND","4/29/2010 0:00:00",0,3
"801586","4/9/2010 0:00:00","WA","AVALANCHE","4/9/2010 0:00:00",0,1
"801618","4/27/2010 0:00:00","CA","HIGH WIND","4/27/2010 0:00:00",0,1
"801650","4/17/2010 0:00:00","WI","WILDFIRE","4/17/2010 0:00:00",1,2
"801654","4/7/2010 0:00:00","NJ","WILDFIRE","4/8/2010 0:00:00",0,2
"801660","4/30/2010 0:00:00","FL","RIP CURRENT","4/30/2010 0:00:00",1,0
"801663","4/4/2010 0:00:00","UT","AVALANCHE","4/4/2010 0:00:00",1,0
"801673","4/16/2010 0:00:00","FL","RIP CURRENT","4/16/2010 0:00:00",0,2
"801692","4/2/2010 0:00:00","WI","STRONG WIND","4/2/2010 0:00:00",0,1
"801758","4/27/2010 0:00:00","NV","HIGH WIND","4/27/2010 0:00:00",0,2
"801762","4/24/2010 0:00:00","CO","AVALANCHE","4/24/2010 0:00:00",0,1
"802045","4/21/2010 0:00:00","GU","RIP CURRENT","4/21/2010 0:00:00",2,0
"802061","4/10/2010 0:00:00","WA","AVALANCHE","4/10/2010 0:00:00",0,1
"802863","5/5/2010 0:00:00","FL","THUNDERSTORM WIND","5/5/2010 0:00:00",0,1
"802990","5/16/2010 0:00:00","VA","LIGHTNING","5/16/2010 0:00:00",0,1
"803382","5/12/2010 0:00:00","MO","FLASH FLOOD","5/13/2010 0:00:00",1,0
"803981","5/2/2010 0:00:00","OH","FLOOD","5/3/2010 0:00:00",2,0
"804063","5/31/2010 0:00:00","MO","LIGHTNING","5/31/2010 0:00:00",0,2
"804069","5/16/2010 0:00:00","NC","LIGHTNING","5/16/2010 0:00:00",0,1
"804101","5/26/2010 0:00:00","VT","LIGHTNING","5/26/2010 0:00:00",0,1
"804504","5/28/2010 0:00:00","NC","LIGHTNING","5/28/2010 0:00:00",0,2
"804541","5/15/2010 0:00:00","MO","FLOOD","5/15/2010 0:00:00",1,0
"804764","5/26/2010 0:00:00","KY","LIGHTNING","5/26/2010 0:00:00",0,1
"804787","5/8/2010 0:00:00","CT","LIGHTNING","5/8/2010 0:00:00",1,2
"804797","5/1/2010 0:00:00","AR","FLASH FLOOD","5/2/2010 0:00:00",1,0
"804831","5/6/2010 0:00:00","KS","THUNDERSTORM WIND","5/6/2010 0:00:00",0,10
"804859","5/2/2010 0:00:00","TN","TORNADO","5/2/2010 0:00:00",0,1
"805186","5/7/2010 0:00:00","OH","THUNDERSTORM WIND","5/7/2010 0:00:00",0,1
"805531","5/25/2010 0:00:00","ME","THUNDERSTORM WIND","5/25/2010 0:00:00",0,1
"805740","5/4/2010 0:00:00","MA","THUNDERSTORM WIND","5/4/2010 0:00:00",0,6
"805807","5/29/2010 0:00:00","SD","HAIL","5/29/2010 0:00:00",0,1
"805913","5/2/2010 0:00:00","MS","FLASH FLOOD","5/2/2010 0:00:00",0,1
"805959","5/2/2010 0:00:00","KY","FLASH FLOOD","5/2/2010 0:00:00",1,0
"806249","5/14/2010 0:00:00","TX","FLASH FLOOD","5/14/2010 0:00:00",1,1
"806446","5/20/2010 0:00:00","AL","LIGHTNING","5/20/2010 0:00:00",0,1
"806555","5/16/2010 0:00:00","NC","THUNDERSTORM WIND","5/16/2010 0:00:00",0,1
"806612","5/14/2010 0:00:00","TX","FLASH FLOOD","5/15/2010 0:00:00",1,0
"806685","5/15/2010 0:00:00","TX","THUNDERSTORM WIND","5/15/2010 0:00:00",0,1
"806787","5/31/2010 0:00:00","MO","LIGHTNING","5/31/2010 0:00:00",0,3
"806928","5/1/2010 0:00:00","IN","LIGHTNING","5/1/2010 0:00:00",1,0
"806941","5/2/2010 0:00:00","MS","TORNADO","5/2/2010 0:00:00",1,0
"807051","5/13/2010 0:00:00","OK","TORNADO","5/13/2010 0:00:00",0,2
"807058","5/2/2010 0:00:00","KY","FLASH FLOOD","5/2/2010 0:00:00",1,0
"807150","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,3
"807203","5/26/2010 0:00:00","CO","LIGHTNING","5/26/2010 0:00:00",0,1
"807252","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,3
"807438","5/1/2010 0:00:00","TN","FLASH FLOOD","5/1/2010 0:00:00",1,0
"807439","5/2/2010 0:00:00","TN","TORNADO","5/2/2010 0:00:00",1,2
"807471","5/2/2010 0:00:00","TN","TORNADO","5/2/2010 0:00:00",0,2
"807499","5/2/2010 0:00:00","MS","FLASH FLOOD","5/2/2010 0:00:00",1,0
"807556","5/13/2010 0:00:00","OK","TORNADO","5/13/2010 0:00:00",0,2
"807582","5/31/2010 0:00:00","OH","LIGHTNING","5/31/2010 0:00:00",1,5
"807595","5/1/2010 0:00:00","TN","FLASH FLOOD","5/1/2010 0:00:00",1,0
"807673","5/2/2010 0:00:00","TN","TORNADO","5/2/2010 0:00:00",0,10
"807712","5/2/2010 0:00:00","KY","FLASH FLOOD","5/2/2010 0:00:00",1,0
"807728","5/23/2010 0:00:00","IL","HEAT","5/26/2010 0:00:00",1,0
"807757","5/28/2010 0:00:00","PR","LIGHTNING","5/28/2010 0:00:00",0,1
"807890","5/8/2010 0:00:00","PA","STRONG WIND","5/8/2010 0:00:00",0,1
"807969","5/8/2010 0:00:00","MA","LIGHTNING","5/8/2010 0:00:00",0,1
"808123","5/2/2010 0:00:00","TN","FLOOD","5/4/2010 0:00:00",2,0
"808125","5/2/2010 0:00:00","TN","FLOOD","5/4/2010 0:00:00",1,0
"808141","5/28/2010 0:00:00","PR","FLASH FLOOD","5/28/2010 0:00:00",2,0
"808174","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,3
"808208","5/1/2010 0:00:00","TN","FLASH FLOOD","5/1/2010 0:00:00",1,0
"808211","5/1/2010 0:00:00","TN","FLASH FLOOD","5/1/2010 0:00:00",1,0
"808226","5/1/2010 0:00:00","TN","FLOOD","5/4/2010 0:00:00",1,0
"808257","5/1/2010 0:00:00","TN","FLOOD","5/4/2010 0:00:00",10,0
"808275","5/1/2010 0:00:00","TN","FLOOD","5/1/2010 0:00:00",2,0
"808283","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,1
"808346","5/2/2010 0:00:00","MS","TORNADO","5/2/2010 0:00:00",2,7
"808384","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,1
"808433","6/15/2010 0:00:00","NC","LIGHTNING","6/15/2010 0:00:00",1,1
"808470","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,2
"808489","5/1/2010 0:00:00","TN","FLASH FLOOD","5/1/2010 0:00:00",1,0
"808517","5/2/2010 0:00:00","KY","FLASH FLOOD","5/2/2010 0:00:00",0,1
"808548","5/2/2010 0:00:00","AZ","STRONG WIND","5/2/2010 0:00:00",0,1
"808575","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,26
"808610","5/1/2010 0:00:00","TN","FLASH FLOOD","5/1/2010 0:00:00",1,0
"808621","5/28/2010 0:00:00","TN","LIGHTNING","5/28/2010 0:00:00",0,1
"808733","5/19/2010 0:00:00","ID","HIGH WIND","5/19/2010 0:00:00",0,1
"808734","5/19/2010 0:00:00","ID","HIGH WIND","5/19/2010 0:00:00",0,1
"808786","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",2,29
"808817","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",1,32
"808878","5/1/2010 0:00:00","KY","FLASH FLOOD","5/1/2010 0:00:00",1,0
"808889","5/28/2010 0:00:00","UT","HIGH WIND","5/28/2010 0:00:00",0,1
"808907","5/16/2010 0:00:00","OK","HAIL","5/16/2010 0:00:00",0,21
"808925","5/22/2010 0:00:00","NE","STRONG WIND","5/22/2010 0:00:00",1,0
"808937","5/15/2010 0:00:00","FL","RIP CURRENT","5/15/2010 0:00:00",2,0
"808992","5/10/2010 0:00:00","OK","TORNADO","5/10/2010 0:00:00",0,20
"809019","5/30/2010 0:00:00","CO","AVALANCHE","5/30/2010 0:00:00",0,1
"809028","5/15/2010 0:00:00","FL","RIP CURRENT","5/15/2010 0:00:00",1,0
"809075","5/26/2010 0:00:00","NY","RIP CURRENT","5/26/2010 0:00:00",2,0
"809138","5/19/2010 0:00:00","OK","TORNADO","5/19/2010 0:00:00",0,1
"809202","5/23/2010 0:00:00","CA","HIGH SURF","5/23/2010 0:00:00",2,0
"809207","5/31/2010 0:00:00","FL","RIP CURRENT","5/31/2010 0:00:00",1,0
"809224","5/8/2010 0:00:00","NY","HIGH WIND","5/8/2010 0:00:00",0,4
"809275","5/30/2010 0:00:00","LA","LIGHTNING","5/30/2010 0:00:00",1,0
"809315","6/15/2010 0:00:00","IL","THUNDERSTORM WIND","6/15/2010 0:00:00",0,1
"809409","6/15/2010 0:00:00","MO","LIGHTNING","6/15/2010 0:00:00",1,0
"809676","6/28/2010 0:00:00","VA","THUNDERSTORM WIND","6/28/2010 0:00:00",0,1
"809788","6/19/2010 0:00:00","FL","THUNDERSTORM WIND","6/19/2010 0:00:00",0,1
"810339","6/12/2010 0:00:00","CO","LIGHTNING","6/12/2010 0:00:00",1,0
"810348","6/10/2010 0:00:00","TX","FLASH FLOOD","6/10/2010 0:00:00",0,1
"810683","6/30/2010 0:00:00","WY","LIGHTNING","6/30/2010 0:00:00",0,1
"810784","6/6/2010 0:00:00","IN","TORNADO","6/6/2010 0:00:00",0,1
"810797","6/5/2010 0:00:00","VT","LIGHTNING","6/5/2010 0:00:00",0,2
"810853","6/15/2010 0:00:00","IN","THUNDERSTORM WIND","6/15/2010 0:00:00",0,2
"811044","6/9/2010 0:00:00","OH","FLOOD","6/9/2010 0:00:00",2,0
"811075","6/4/2010 0:00:00","NC","LIGHTNING","6/4/2010 0:00:00",1,0
"811090","6/5/2010 0:00:00","GA","THUNDERSTORM WIND","6/5/2010 0:00:00",0,1
"811311","6/27/2010 0:00:00","NC","LIGHTNING","6/27/2010 0:00:00",0,1
"811331","6/12/2010 0:00:00","TX","HAIL","6/12/2010 0:00:00",0,1
"811467","6/6/2010 0:00:00","IN","TORNADO","6/6/2010 0:00:00",0,1
"811948","6/3/2010 0:00:00","IA","THUNDERSTORM WIND","6/3/2010 0:00:00",0,2
"812073","6/6/2010 0:00:00","NM","THUNDERSTORM WIND","6/6/2010 0:00:00",0,4
"812361","6/24/2010 0:00:00","NJ","THUNDERSTORM WIND","6/24/2010 0:00:00",1,2
"812598","6/5/2010 0:00:00","MA","LIGHTNING","6/5/2010 0:00:00",0,3
"812643","6/20/2010 0:00:00","FL","LIGHTNING","6/20/2010 0:00:00",0,1
"812843","6/1/2010 0:00:00","MA","LIGHTNING","6/1/2010 0:00:00",0,1
"812852","6/3/2010 0:00:00","MA","LIGHTNING","6/3/2010 0:00:00",0,1
"812875","6/24/2010 0:00:00","TX","LIGHTNING","6/24/2010 0:00:00",1,1
"812940","6/1/2010 0:00:00","WY","LIGHTNING","6/1/2010 0:00:00",0,9
"812989","6/14/2010 0:00:00","OK","FLASH FLOOD","6/14/2010 0:00:00",1,0
"813006","6/23/2010 0:00:00","OH","THUNDERSTORM WIND","6/23/2010 0:00:00",0,1
